Organizador,Ano_Mes,Dia_da_Semana,Tipo_Dia,Objetivo,Date,AdSet_name,Amount_spent,Link_clicks,Impressions,Conversions,Segmentação,Tipo_de_Anúncio,Fase
1143,2024 | Junho,Quinta-Feira,Dia útil,Leads,2024-06-06,topfunnel_full_dados_video_v1,12.88,5,414,,Full,Video,5º Lançamento | Leads
1144,2024 | Junho,Quinta-Feira,Dia útil,Leads,2024-06-06,topfunnel_full_dados_estatico_v1,15.88,4,550,,Full,Estático,5º Lançamento | Leads
1145,2024 | Junho,Quinta-Feira,Dia útil,Leads,2024-06-06,topfunnel_full_dados_estatico_v1,3.73,,115,2,Full,Estático,5º Lançamento | Leads
1146,2024 | Junho,Quinta-Feira,Dia útil,Leads,2024-06-06,topfunnel_full_dados_estatico_v1,0.68,,34,,Full,Estático,5º Lançamento | Leads
1147,2024 | Junho,Quinta-Feira,Dia útil,Leads,2024-06-06,topfunnel_full_dados_estatico_v2,0.38,,32,,Full,Estático,5º Lançamento | Leads
1148,2024 | Junho,Sexta-Feira,Dia útil,Leads,2024-06-07,topfunnel_full_dados_estatico_v1,168.55,57,13730,87,Full,Estático,5º Lançamento | Leads
1149,2024 | Junho,Sexta-Feira,Dia útil,Leads,2024-06-07,topfunnel_full_dados_estatico_v1,1.31,,125,,Full,Estático,5º Lançamento | Leads
1150,2024 | Junho,Sexta-Feira,Dia útil,Leads,2024-06-07,topfunnel_full_dados_estatico_v1,91.76,31,5439,60,Full,Estático,5º Lançamento | Leads
1151,2024 | Junho,Sexta-Feira,Dia útil,Leads,2024-06-07,topfunnel_LAL1_compradores_estatico_v1,0.00,,0,,LookALike_Compradores_1,Estático,5º Lançamento | Leads
1152,2024 | Junho,Sexta-Feira,Dia útil,Leads,2024-06-07,topfunnel_full_dados_estatico_v2,162.75,53,7949,132,Full,Estático,5º Lançamento | Leads
1153,2024 | Junho,Sexta-Feira,Dia útil,Leads,2024-06-07,topfunnel_full_dados_estatico_v2,0.18,,19,,Full,Estático,5º Lançamento | Leads
1154,2024 | Junho,Sexta-Feira,Dia útil,Leads,2024-06-07,topfunnel_LAL1_compradores_estatico_v2,0.00,,0,3,LookALike_Compradores_1,Estático,5º Lançamento | Leads
1155,2024 | Junho,Sexta-Feira,Dia útil,Leads,2024-06-07,topfunnel_full_dados_estatico_v2,2.48,1,134,,Full,Estático,5º Lançamento | Leads
1156,2024 | Junho,Sexta-Feira,Dia útil,Leads,2024-06-07,topfunnel_full_dados_estatico_v2,32.41,14,2370,33,Full,Estático,5º Lançamento | Leads
1157,2024 | Junho,Sexta-Feira,Dia útil,Leads,2024-06-07,topfunnel_full_dados_video_v1,0.58,,31,,Full,Video,5º Lançamento | Leads
1158,2024 | Junho,Sexta-Feira,Dia útil,Leads,2024-06-07,topfunnel_full_dados_video_v1,3.65,2,172,,Full,Video,5º Lançamento | Leads
1159,2024 | Junho,Sexta-Feira,Dia útil,Leads,2024-06-07,topfunnel_full_dados_video_v1,44.49,20,1534,42,Full,Video,5º Lançamento | Leads
1160,2024 | Junho,Sexta-Feira,Dia útil,Leads,2024-06-07,topfunnel_full_dados_video_v1,416.64,140,16619,281,Full,Video,5º Lançamento | Leads
1161,2024 | Junho,Sexta-Feira,Dia útil,Leads,2024-06-07,topfunnel_full_dados_estatico_v2,0.03,,3,,Full,Estático,5º Lançamento | Leads
1162,2024 | Junho,Sexta-Feira,Dia útil,Leads,2024-06-07,topfunnel_full_dados_estatico_v2,14.84,3,359,,Full,Estático,5º Lançamento | Leads
1163,2024 | Junho,Sexta-Feira,Dia útil,Leads,2024-06-07,topfunnel_full_dados_video_v1,10.02,2,289,1,Full,Video,5º Lançamento | Leads
1164,2024 | Junho,Sexta-Feira,Dia útil,Leads,2024-06-07,topfunnel_full_dados_estatico_v1,21.18,1,716,,Full,Estático,5º Lançamento | Leads
1165,2024 | Junho,Sexta-Feira,Dia útil,Leads,2024-06-07,topfunnel_full_dados_video_v1,0.00,,1,,Full,Video,5º Lançamento | Leads
1166,2024 | Junho,Sexta-Feira,Dia útil,Leads,2024-06-07,topfunnel_full_dados_estatico_v1,2.61,,64,,Full,Estático,5º Lançamento | Leads
1167,2024 | Junho,Sexta-Feira,Dia útil,Leads,2024-06-07,topfunnel_full_dados_estatico_v1,0.10,,10,,Full,Estático,5º Lançamento | Leads
1168,2024 | Junho,Sexta-Feira,Dia útil,Leads,2024-06-07,topfunnel_full_dados_estatico_v2,0.78,,28,,Full,Estático,5º Lançamento | Leads
1169,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-08,topfunnel_full_dados_estatico_v1,105.85,41,8935,59,Full,Estático,5º Lançamento | Leads
1170,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-08,topfunnel_full_dados_estatico_v1,0.60,,60,,Full,Estático,5º Lançamento | Leads
1171,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-08,topfunnel_full_dados_estatico_v1,85.74,32,5382,60,Full,Estático,5º Lançamento | Leads
1172,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-08,topfunnel_full_dados_estatico_v2,164.36,59,8431,111,Full,Estático,5º Lançamento | Leads
1173,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-08,topfunnel_full_dados_estatico_v2,0.32,,11,,Full,Estático,5º Lançamento | Leads
1174,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-08,topfunnel_full_dados_estatico_v2,3.74,3,218,,Full,Estático,5º Lançamento | Leads
1175,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-08,topfunnel_full_dados_estatico_v2,25.10,12,1742,15,Full,Estático,5º Lançamento | Leads
1176,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-08,topfunnel_full_dados_video_v1,0.64,,22,,Full,Video,5º Lançamento | Leads
1177,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-08,topfunnel_full_dados_video_v1,6.21,2,249,2,Full,Video,5º Lançamento | Leads
1178,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-08,topfunnel_full_dados_video_v1,83.19,32,2372,59,Full,Video,5º Lançamento | Leads
1179,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-08,topfunnel_full_dados_video_v1,442.35,175,16883,288,Full,Video,5º Lançamento | Leads
1180,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-08,topfunnel_full_dados_video_v2,0.00,,0,,Full,Video,5º Lançamento | Leads
1181,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-08,topfunnel_full_dados_estatico_v2,2.87,,46,,Full,Estático,5º Lançamento | Leads
1182,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-08,topfunnel_full_dados_estatico_v2,7.63,3,193,,Full,Estático,5º Lançamento | Leads
1183,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-08,topfunnel_full_dados_video_v1,0.86,,14,,Full,Video,5º Lançamento | Leads
1184,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-08,topfunnel_full_dados_video_v1,0.96,,17,,Full,Video,5º Lançamento | Leads
1185,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-08,topfunnel_full_dados_video_v1,8.37,2,266,,Full,Video,5º Lançamento | Leads
1186,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-08,topfunnel_full_dados_estatico_v1,13.52,1,423,,Full,Estático,5º Lançamento | Leads
1187,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-08,topfunnel_full_dados_video_v1,0.27,,10,,Full,Video,5º Lançamento | Leads
1188,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-08,topfunnel_full_dados_estatico_v1,2.94,1,56,,Full,Estático,5º Lançamento | Leads
1189,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-08,topfunnel_full_dados_estatico_v1,2.87,,92,,Full,Estático,5º Lançamento | Leads
1190,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-08,topfunnel_full_dados_estatico_v2,9.02,1,156,,Full,Estático,5º Lançamento | Leads
1191,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-08,topfunnel_full_dados_estatico_v2,0.05,,2,,Full,Estático,5º Lançamento | Leads
1192,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-09,topfunnel_full_dados_estatico_v1,107.87,59,9325,69,Full,Estático,5º Lançamento | Leads
1193,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-09,topfunnel_full_dados_estatico_v1,0.36,,35,,Full,Estático,5º Lançamento | Leads
1194,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-09,topfunnel_full_dados_estatico_v1,72.83,25,3953,47,Full,Estático,5º Lançamento | Leads
1195,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-09,topfunnel_full_dados_estatico_v2,141.56,60,8278,113,Full,Estático,5º Lançamento | Leads
1196,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-09,topfunnel_full_dados_estatico_v2,0.56,,26,3,Full,Estático,5º Lançamento | Leads
1197,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-09,topfunnel_full_dados_estatico_v2,12.20,6,704,17,Full,Estático,5º Lançamento | Leads
1198,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-09,topfunnel_full_dados_estatico_v2,21.88,7,1698,13,Full,Estático,5º Lançamento | Leads
1199,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-09,topfunnel_full_dados_video_v1,0.60,,29,,Full,Video,5º Lançamento | Leads
1200,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-09,topfunnel_full_dados_video_v1,3.80,1,138,,Full,Video,5º Lançamento | Leads
1201,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-09,topfunnel_full_dados_video_v1,87.65,38,2688,71,Full,Video,5º Lançamento | Leads
1202,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-09,topfunnel_full_dados_video_v1,476.14,194,18511,325,Full,Video,5º Lançamento | Leads
1203,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-09,topfunnel_full_dados_estatico_v2,2.55,,72,,Full,Estático,5º Lançamento | Leads
1204,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-09,topfunnel_full_dados_estatico_v2,9.76,3,243,,Full,Estático,5º Lançamento | Leads
1205,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-09,topfunnel_full_dados_video_v1,1.16,1,30,,Full,Video,5º Lançamento | Leads
1206,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-09,topfunnel_full_dados_video_v1,0.40,,17,,Full,Video,5º Lançamento | Leads
1207,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-09,topfunnel_full_dados_video_v1,8.29,1,264,,Full,Video,5º Lançamento | Leads
1208,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-09,topfunnel_full_dados_estatico_v1,18.72,3,624,,Full,Estático,5º Lançamento | Leads
1209,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-09,topfunnel_full_dados_video_v1,0.34,,5,,Full,Video,5º Lançamento | Leads
1210,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-09,topfunnel_full_dados_estatico_v1,0.77,,26,,Full,Estático,5º Lançamento | Leads
1211,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-09,topfunnel_full_dados_estatico_v1,6.12,1,245,,Full,Estático,5º Lançamento | Leads
1212,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-09,topfunnel_full_dados_estatico_v2,5.17,,140,,Full,Estático,5º Lançamento | Leads
1213,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-09,topfunnel_full_dados_estatico_v2,0.21,,14,,Full,Estático,5º Lançamento | Leads
1214,2024 | Junho,Segunda-Feira,Dia útil,Leads,2024-06-10,topfunnel_full_dados_estatico_v1,112.94,52,9971,94,Full,Estático,5º Lançamento | Leads
1215,2024 | Junho,Segunda-Feira,Dia útil,Leads,2024-06-10,topfunnel_full_dados_estatico_v1,0.34,1,40,3,Full,Estático,5º Lançamento | Leads
1216,2024 | Junho,Segunda-Feira,Dia útil,Leads,2024-06-10,topfunnel_full_dados_estatico_v1,63.05,33,4027,39,Full,Estático,5º Lançamento | Leads
1217,2024 | Junho,Segunda-Feira,Dia útil,Leads,2024-06-10,topfunnel_full_dados_estatico_v2,125.24,37,8557,73,Full,Estático,5º Lançamento | Leads
1218,2024 | Junho,Segunda-Feira,Dia útil,Leads,2024-06-10,topfunnel_full_dados_estatico_v2,0.79,,39,,Full,Estático,5º Lançamento | Leads
1219,2024 | Junho,Segunda-Feira,Dia útil,Leads,2024-06-10,topfunnel_full_dados_estatico_v2,25.99,14,1569,20,Full,Estático,5º Lançamento | Leads
1220,2024 | Junho,Segunda-Feira,Dia útil,Leads,2024-06-10,topfunnel_full_dados_estatico_v2,32.55,15,2679,32,Full,Estático,5º Lançamento | Leads
1221,2024 | Junho,Segunda-Feira,Dia útil,Leads,2024-06-10,topfunnel_full_dados_video_v1,1.55,1,60,,Full,Video,5º Lançamento | Leads
1222,2024 | Junho,Segunda-Feira,Dia útil,Leads,2024-06-10,topfunnel_full_dados_video_v1,2.42,1,100,,Full,Video,5º Lançamento | Leads
1223,2024 | Junho,Segunda-Feira,Dia útil,Leads,2024-06-10,topfunnel_full_dados_video_v1,110.92,43,3322,65,Full,Video,5º Lançamento | Leads
1224,2024 | Junho,Segunda-Feira,Dia útil,Leads,2024-06-10,topfunnel_full_dados_video_v1,456.47,183,21056,304,Full,Video,5º Lançamento | Leads
1225,2024 | Junho,Segunda-Feira,Dia útil,Leads,2024-06-10,topfunnel_full_dados_video_v2,0.00,,0,,Full,Video,5º Lançamento | Leads
1226,2024 | Junho,Segunda-Feira,Dia útil,Leads,2024-06-10,topfunnel_full_dados_estatico_v2,0.30,,9,,Full,Estático,5º Lançamento | Leads
1227,2024 | Junho,Segunda-Feira,Dia útil,Leads,2024-06-10,topfunnel_full_dados_estatico_v2,9.84,5,325,,Full,Estático,5º Lançamento | Leads
1228,2024 | Junho,Segunda-Feira,Dia útil,Leads,2024-06-10,topfunnel_full_dados_video_v1,0.76,,11,,Full,Video,5º Lançamento | Leads
1229,2024 | Junho,Segunda-Feira,Dia útil,Leads,2024-06-10,topfunnel_full_dados_video_v1,11.60,6,344,,Full,Video,5º Lançamento | Leads
1230,2024 | Junho,Segunda-Feira,Dia útil,Leads,2024-06-10,topfunnel_full_dados_estatico_v1,21.90,3,784,,Full,Estático,5º Lançamento | Leads
1231,2024 | Junho,Segunda-Feira,Dia útil,Leads,2024-06-10,topfunnel_full_dados_estatico_v1,0.02,,1,,Full,Estático,5º Lançamento | Leads
1232,2024 | Junho,Segunda-Feira,Dia útil,Leads,2024-06-10,topfunnel_full_dados_estatico_v1,1.60,,55,,Full,Estático,5º Lançamento | Leads
1233,2024 | Junho,Segunda-Feira,Dia útil,Leads,2024-06-10,topfunnel_full_dados_estatico_v2,5.91,2,151,,Full,Estático,5º Lançamento | Leads
1234,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-11,topfunnel_full_dados_estatico_v1,71.74,30,6081,47,Full,Estático,5º Lançamento | Live
1235,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-11,topfunnel_full_dados_estatico_v1,0.46,,36,,Full,Estático,5º Lançamento | Live
1238,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-11,topfunnel_full_dados_estatico_v2,0.35,2,26,,Full,Estático,5º Lançamento | Live
1239,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-11,topfunnel_full_dados_estatico_v2,11.11,4,633,11,Full,Estático,5º Lançamento | Live
1241,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-11,topfunnel_full_dados_video_v1,0.42,,17,,Full,Video,5º Lançamento | Live
1242,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-11,topfunnel_full_dados_video_v1,1.39,1,64,,Full,Video,5º Lançamento | Live
1243,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-11,topfunnel_full_dados_video_v1,73.84,35,2241,55,Full,Video,5º Lançamento | Live
1244,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-11,topfunnel_full_dados_video_v1,249.51,91,11563,155,Full,Video,5º Lançamento | Live
1245,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-11,topfunnel_full_dados_estatico_v2,0.03,,1,,Full,Estático,5º Lançamento | Live
1246,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-11,topfunnel_full_dados_estatico_v2,2.70,1,81,,Full,Estático,5º Lançamento | Live
1247,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-11,topfunnel_full_dados_video_v1,0.00,,1,,Full,Video,5º Lançamento | Live
1248,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-11,topfunnel_full_dados_video_v1,10.96,2,288,,Full,Video,5º Lançamento | Live
1249,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-11,topfunnel_full_dados_estatico_v1,4.98,1,162,,Full,Estático,5º Lançamento | Live
1250,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-11,topfunnel_full_dados_estatico_v1,0.50,,11,,Full,Estático,5º Lançamento | Live
1251,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-11,topfunnel_full_dados_estatico_v2,1.47,,46,1,Full,Estático,5º Lançamento | Live
1252,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-11,topfunnel_full_dados_estatico_v2,0.00,,0,1,Full,Estático,5º Lançamento | Live
1257,2024 | Junho,Quarta-Feira,Dia útil,Leads,2024-06-12,topfunnel_full_dados_estatico_v1,0.00,,0,1,Full,Estático,5º Lançamento | Vendas
1258,2024 | Junho,Quarta-Feira,Dia útil,Leads,2024-06-12,topfunnel_full_dados_estatico_v1,0.00,,0,,Full,Estático,5º Lançamento | Vendas
1259,2024 | Junho,Quarta-Feira,Dia útil,Leads,2024-06-12,topfunnel_full_dados_estatico_v2,0.00,,0,,Full,Estático,5º Lançamento | Vendas
1260,2024 | Junho,Quarta-Feira,Dia útil,Leads,2024-06-12,topfunnel_full_dados_estatico_v2,0.00,,0,,Full,Estático,5º Lançamento | Vendas
1261,2024 | Junho,Quarta-Feira,Dia útil,Leads,2024-06-12,topfunnel_full_dados_estatico_v2,0.00,,0,,Full,Estático,5º Lançamento | Vendas
1262,2024 | Junho,Quarta-Feira,Dia útil,Leads,2024-06-12,topfunnel_full_dados_video_v1,0.00,,0,2,Full,Video,5º Lançamento | Vendas
1263,2024 | Junho,Quarta-Feira,Dia útil,Leads,2024-06-12,topfunnel_full_dados_estatico_v2,0.00,,0,3,Full,Estático,5º Lançamento | Vendas
1264,2024 | Junho,Quarta-Feira,Dia útil,Leads,2024-06-12,topfunnel_full_dados_video_v1,0.00,,0,,Full,Video,5º Lançamento | Vendas
1273,2024 | Junho,Quinta-Feira,Dia útil,Leads,2024-06-13,topfunnel_full_dados_video_v1,0.00,,0,,Full,Video,5º Lançamento | Vendas
1274,2024 | Junho,Quinta-Feira,Dia útil,Leads,2024-06-13,topfunnel_full_dados_video_v1,0.00,,0,2,Full,Video,5º Lançamento | Vendas
1280,2024 | Junho,Sexta-Feira,Dia útil,Leads,2024-06-14,topfunnel_full_dados_video_v1,0.00,,0,,Full,Video,5º Lançamento | Vendas
1287,2024 | Junho,Sexta-Feira,Dia útil,Leads,2024-06-14,topfunnel_full_dados_estatico_v1,22.69,3,1880,,Full,Estático,5º Lançamento | Vendas
1288,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-15,topfunnel_full_dados_estatico_v2,0.00,,0,,Full,Estático,5º Lançamento | Vendas
1289,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-15,topfunnel_full_dados_video_v1,0.00,,0,,Full,Video,5º Lançamento | Vendas
1295,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-15,topfunnel_full_dados_estatico_v1,310.48,70,16870,31,Full,Estático,5º Lançamento | Vendas
1296,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-15,topfunnel_full_dados_estatico_v1,25.22,6,1102,10,Full,Estático,5º Lançamento | Vendas
1297,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-16,topfunnel_full_dados_estatico_v2,0.00,,0,,Full,Estático,5º Lançamento | Vendas
1298,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-16,topfunnel_full_dados_estatico_v1,342.00,94,25710,36,Full,Estático,5º Lançamento | Vendas
1299,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-16,topfunnel_full_dados_estatico_v1,40.92,11,1872,4,Full,Estático,5º Lançamento | Vendas
1301,2024 | Junho,Segunda-Feira,Dia útil,Leads,2024-06-17,topfunnel_full_dados_estatico_v1,61.34,13,3332,2,Full,Estático,5º Lançamento | Vendas
1302,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-18,topfunnel_full_dados_estatico_v1,60.45,15,4479,3,Full,Estático,5º Lançamento | Vendas
1303,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-18,topfunnel_full_dados_estatico_v1,18.93,5,990,,Full,Estático,5º Lançamento | Vendas
1304,2024 | Junho,Quarta-Feira,Dia útil,Leads,2024-06-19,topfunnel_full_dados_estatico_v1,0.00,,0,1,Full,Estático,Ongoing
1306,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-25,topfunnel_full_dados_estatico_v1,25.75,9,1629,2,Full,Estático,6º Lançamento | Leads
1307,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-25,topfunnel_full_dados_estatico_v1,23.69,7,954,,Full,Estático,6º Lançamento | Leads
1308,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-25,topfunnel_full_dados_estatico_v1,38.68,6,2528,,Full,Estático,6º Lançamento | Leads
1309,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-25,topfunnel_full_dados_estatico_v1,4.24,,186,,Full,Estático,6º Lançamento | Leads
1310,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-25,topfunnel_full_dados_estatico_v2,13.19,4,301,,Full,Estático,6º Lançamento | Leads
1311,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-25,topfunnel_full_dados_estatico_v2,36.06,7,1766,,Full,Estático,6º Lançamento | Leads
1312,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-25,topfunnel_full_dados_estatico_v1,12.85,5,540,1,Full,Estático,6º Lançamento | Leads
1313,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-25,topfunnel_full_dados_estatico_v2,29.48,13,1123,2,Full,Estático,6º Lançamento | Leads
1314,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-25,topfunnel_full_dados_estatico_v1,67.40,28,3250,12,Full,Estático,6º Lançamento | Leads
1315,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-25,topfunnel_full_dados_estatico_v1,140.64,47,7239,23,Full,Estático,6º Lançamento | Leads
1316,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-25,topfunnel_full_dados_estatico_v1,67.07,24,2596,10,Full,Estático,6º Lançamento | Leads
1317,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-25,topfunnel_full_dados_estatico_v2,48.58,20,1765,9,Full,Estático,6º Lançamento | Leads
1318,2024 | Junho,Quarta-Feira,Dia útil,Leads,2024-06-26,topfunnel_full_dados_estatico_v1,5.61,,221,,Full,Estático,6º Lançamento | Leads
1319,2024 | Junho,Quarta-Feira,Dia útil,Leads,2024-06-26,topfunnel_full_dados_estatico_v2,37.48,9,1152,5,Full,Estático,6º Lançamento | Leads
1320,2024 | Junho,Quarta-Feira,Dia útil,Leads,2024-06-26,topfunnel_full_dados_estatico_v1,100.97,18,4267,11,Full,Estático,6º Lançamento | Leads
1321,2024 | Junho,Quarta-Feira,Dia útil,Leads,2024-06-26,topfunnel_full_dados_estatico_v1,228.10,72,10641,35,Full,Estático,6º Lançamento | Leads
1322,2024 | Junho,Quarta-Feira,Dia útil,Leads,2024-06-26,topfunnel_full_dados_estatico_v1,94.18,27,3137,12,Full,Estático,6º Lançamento | Leads
1323,2024 | Junho,Quarta-Feira,Dia útil,Leads,2024-06-26,topfunnel_full_dados_estatico_v2,98.70,33,3404,17,Full,Estático,6º Lançamento | Leads
